order_id,product_name,sales,quantity,profit,product_id
ES-2014-2388184,"OIC Clamps, Bulk Pack",59,3,29.61,OFF-LA-10000073
ES-2014-3936194,"Smead Color Coded Labels, Laser Printer Compatible",39,3,18,OFF-LA-10004318
ES-2014-2509408,"KitchenAid Stove, Silver",1541,3,445.23,OFF-LA-10003971
ID-2014-39910,"Chromcraft Round Table, with Bottom Storage",561,3,-210.24,OFF-LA-10000760
IN-2014-69205,"Harbour Creations Rocking Chair, Adjustable",449,3,44.82,OFF-LA-10003223
ID-2014-60665,"Novimex Rocking Chair, Red",296,3,-67.0725,OFF-LA-10004559
CA-2014-158169,Avanti 4.4 Cu. Ft. Refrigerator,543,3,152.0232,OFF-LA-10003379
IN-2014-69205,"Chromcraft Coffee Table, Adjustable Height",808,3,250.38,OFF-LA-10002806
IN-2014-69205,"Cameo Interoffice Envelope, Recycled",139,3,51.3,OFF-LA-10001187
IN-2014-26792,"Acme Scissors, High Speed",76,3,23.58,OFF-LA-10004848
CA-2014-152310,Personal File Boxes with Fold-Down Carry Handle,47,3,11.685,OFF-LA-10004745
ES-2014-4296634,"Tenex Box, Wire Frame",42,3,16.749,OFF-LA-10003396
IN-2014-48611,"Avery Color Coded Labels, Laser Printer Compatible",40,3,8.73,OFF-NOV-10003499
IT-2014-5992832,"Eldon Lockers, Blue",534,3,-0.063,OFF-LA-10000477
ES-2014-5079145,"Epson Receipt Printer, Wireless",351,3,84.24,OFF-SME-10003305
IN-2014-43410,"Acco Binding Machine, Clear",136,3,37.845,OFF-LA-10002258
IT-2014-3087072,"Fiskars Trimmer, Serrated",117,3,14.04,OFF-LA-10000714
IN-2014-24650,"Cardinal Binder, Economy",35,3,3.6765,OFF-LA-10000984
IN-2014-35346,"Kraft Manila Envelope, Recycled",76,3,23.49,OFF-LA-10002199
IT-2014-3928010,"Okidata Inkjet, Durable",469,3,-459.405,OFF-LA-10004488
CA-2014-105921,Chromcraft Round Conference Tables,418,3,5.2287,OFF-LA-10003338
ES-2014-5706242,"Novimex Steel Folding Chair, Red",197,3,56.682,OFF-LA-10003381
MX-2014-107055,"Brother Fax and Copier, Laser",382,3,41.35404,OFF-HON-10000934
MX-2014-107055,"Binney & Smith Markers, Blue",48,3,23.58,OFF-LA-10001065
ID-2014-56983,"Hon Computer Table, Adjustable Height",1029,3,-220.419,OFF-LA-10004320
MX-2014-119508,"Ikea Library with Doors, Metal",726,3,94.32,OFF-HON-10003230
MX-2014-148530,"Cuisinart Blender, Silver",135,3,17.58,OFF-LA-10002015
ES-2014-2332714,"Cisco Smart Phone, Full Size",1954,3,429.84,OFF-LA-10000203
ID-2014-56983,"Acme Box Cutter, High Speed",113,3,35.1,OFF-LA-10000990
ES-2014-2332714,"Avery 3-Hole Punch, Durable",88,3,30.78,OFF-LA-10004108
IN-2014-74476,"Tenex Folders, Single Width",58,3,2.0925,OFF-LA-10004749
MX-2014-110702,"BIC Canvas, Fluorescent",66,3,3.252,OFF-AVE-10002014
ES-2014-3705262,"Tenex File Cart, Industrial",362,3,36.171,OFF-LA-10004495
ES-2014-1572368,"SAFCO Steel Folding Chair, Black",225,3,42.426,OFF-LA-10003271
CA-2014-166093,Standard Rollaway File with Lock,541,3,140.5482,OFF-LA-10000615
IN-2014-67238,"Canon Personal Copier, Laser",428,3,111.33,OFF-LA-10004545
IT-2014-2448536,"Fellowes File Cart, Industrial",207,3,-152.955,OFF-LA-10000668
IN-2014-67238,"SAFCO Chairmat, Adjustable",187,3,29.88,OFF-HON-10000966
IN-2014-57151,"Apple Headset, Full Size",201,3,64.845,OFF-LA-10003930
CA-2014-151211,GBC Prestige Therm-A-Bind Covers,103,3,48.3771,OFF-LA-10000477
ES-2014-1331794,"Cameo Manila Envelope, Recycled",77,3,33.21,OFF-SME-10004754
IN-2014-67238,"Boston Markers, Easy-Erase",80,3,5.58,OFF-LA-10000203
MX-2014-115091,"Enermax Mouse, Bluetooth",81,3,36.24,OFF-LA-10000414
CA-2014-166093,OtterBox Defender Series Case - Samsung Galaxy S4,72,3,8.997,OFF-LA-10002312
IT-2014-2405375,"OIC Clamps, Bulk Pack",59,3,29.61,OFF-LA-10003231
CA-2014-133102,Avery Fluorescent Highlighter Four-Color Set,8,3,1.002,OFF-LA-10000685
IT-2014-3028672,"Samsung Smart Phone, Cordless",1629,3,-153.36,OFF-LA-10001669
ID-2014-29004,"Rubbermaid Frame, Black",264,3,23.076,OFF-LA-10003215
MX-2014-116652,"HP Ink, Color",260,3,72.31944,OFF-AVE-10001473
IN-2014-53651,"Enermax Note Cards, Premium",86,3,34.2,OFF-SME-10002250
CA-2014-112809,Safco Steel Mobile File Cart,200,3,12.504,OFF-LA-10000560
ES-2014-5335914,"Stiletto Letter Opener, Steel",75,3,9,OFF-LA-10004320
ES-2014-1694278,"Avery Binder, Economy",35,3,11.16,OFF-LA-10004093
ES-2014-5335914,"Stanley Markers, Water Color",76,3,25.11,OFF-HON-10002456
IN-2014-45762,"SanDisk Parchment Paper, Multicolor",54,3,20.07,OFF-HON-10002389
ES-2014-5550629,"Sanford Sketch Pad, Water Color",146,3,68.58,OFF-HAR-10001855
ES-2014-5335914,"Accos Clamps, 12 Pack",56,3,9,OFF-LA-10004747
CA-2014-117947,"Seth Thomas 14"" Putty-Colored Wall Clock",88,3,27.2862,OFF-NOV-10000787
CA-2014-119809,"Contract Clock, 14"", Brown",66,3,22.4196,OFF-LA-10000714
CA-2014-163069,Newell 325,10,3,1.239,OFF-NOV-10000512
IN-2014-28234,"Green Bar Cards & Envelopes, Recycled",145,3,70.92,OFF-LA-10000760
ES-2014-3067703,"Nokia Headset, Full Size",223,3,4.41,OFF-LA-10002992
ID-2014-15025,"Samsung Audio Dock, Full Size",419,3,105.8688,OFF-LA-10003132
MX-2014-131366,"Elite Box Cutter, Easy Grip",73,3,14.58,OFF-LA-10001613
US-2014-100398,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",103,3,37.236,OFF-SME-10003305
ES-2014-5160909,"Boston Canvas, Easy-Erase",81,3,-43.695,OFF-LA-10000604
ES-2014-5160909,"Novimex Bag Chairs, Adjustable",73,3,-36.405,OFF-LA-10003699
ES-2014-1053789,"Dania Library with Doors, Metal",977,3,271.332,OFF-LA-10001191
ID-2014-35052,"Sauder 3-Shelf Cabinet, Traditional",465,3,19.9872,OFF-LA-10003283
MX-2014-154557,"Fellowes Shelving, Single Width",93,3,28.932,OFF-AVE-10000802
ES-2014-5860410,"BIC Markers, Easy-Erase",80,3,22.41,OFF-HON-10001706
CA-2014-119011,Plantronics Encore H101 Dual Earpieces Headset,108,3,10.788,OFF-AVE-10001473
IN-2014-27100,"GlobeWeis Peel and Seal, Set of 50",58,3,10.863,OFF-LA-10004318
CA-2014-137344,"Neat Ideas Personal Hanging Folder Files, Black",40,3,10.4754,OFF-HAR-10001948
IN-2014-32735,"Advantus Push Pins, Bulk Pack",39,3,12.051,OFF-HON-10000934
IT-2014-3090371,"Hewlett Fax Machine, Laser",816,3,-95.994,OFF-LA-10000598
US-2014-109253,Chromcraft Rectangular Conference Tables,569,3,28.4364,OFF-LA-10001569
US-2014-141985,"Sauder Library with Doors, Mobile",624,3,31.2,OFF-LA-10001184
ES-2014-1102132,"Ikea Classic Bookcase, Metal",1234,3,234.36,OFF-LA-10002868
IN-2014-21731,"Bush Classic Bookcase, Metal",1236,3,531.63,OFF-LA-10004745
ES-2014-1577544,"Office Star Rocking Chair, Set of Two",429,3,17.1,OFF-LA-10003898
US-2014-109253,Fellowes Command Center 5-outlet power strip,204,3,54.9504,OFF-LA-10000248
IT-2014-4533109,"Epson Receipt Printer, Durable",299,3,-28.1475,OFF-LA-10000818
ES-2014-1102132,"Wilson Jones 3-Hole Punch, Economy",84,3,27.63,OFF-LA-10001185
IN-2014-14878,"KitchenAid Coffee Grinder, Red",175,3,46.5003,OFF-LA-10004495
IT-2014-3090371,"Acco Binding Machine, Recycled",154,3,38.52,OFF-LA-10003510
IN-2014-25350,"Jiffy Interoffice Envelope, Security-Tint",122,3,16.0416,OFF-LA-10000506
CA-2014-117646,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237,3,20.7459,OFF-NOV-10000092
ID-2014-33659,"Harbour Creations Rocking Chair, Red",322,3,-4.4829,OFF-SME-10000018
IT-2014-4180265,"Novimex Bag Chairs, Set of Two",58,3,-52.128,OFF-LA-10003278
IN-2014-36627,"Kleencut Scissors, Serrated",57,3,11.34,OFF-LA-10002475
IT-2014-2928591,"Rubbermaid Frame, Duo Pack",264,3,-29.7,OFF-LA-10004689
ID-2014-26288,"Sharp Personal Copier, Digital",323,3,-25.182,OFF-LA-10004576
IN-2014-34723,"Memorex Mouse, Bluetooth",76,3,1.629,OFF-LA-10002625
IN-2014-58551,"Hewlett Copy Machine, Color",786,3,157.05,OFF-LA-10004738
ES-2014-2379227,"Hewlett Fax Machine, High-Speed",954,3,95.4,OFF-LA-10004648
ES-2014-1723161,"Breville Stove, Silver",1518,3,252.963,OFF-LA-10002782
IN-2014-61869,"Dania Library with Doors, Pine",982,3,87.255,OFF-LA-10000262
IT-2014-4038519,"Safco 3-Shelf Cabinet, Pine",460,3,30.573,OFF-LA-10004929
IN-2014-61869,"HP Personal Copier, Digital",335,3,3.681,OFF-LA-10003372
ES-2014-2611605,"SanDisk Mouse, Programmable",119,3,46.53,OFF-LA-10000901
IN-2014-15382,"Hon Executive Leather Armchair, Adjustable",1007,3,-110.4003,OFF-LA-10002323
IN-2014-47799,"Sauder Floating Shelf Set, Mobile",591,3,218.7,OFF-LA-10002609
IN-2014-33281,"Hon Rocking Chair, Black",346,3,49.923,OFF-LA-10002681
MX-2014-127082,"Samsung Audio Dock, Full Size",336,3,100.86,OFF-LA-10003271
ES-2014-4896612,"Advantus Door Stop, Durable",126,3,63.09,OFF-LA-10001413
IT-2014-5912011,"Belkin Flash Drive, Programmable",65,3,-52.2,OFF-LA-10003503
ES-2014-1113356,"SAFCO Chairmat, Red",162,3,19.674,OFF-LA-10003290
IN-2014-47799,"Panasonic Phone, Durable",255,3,40.77,OFF-LA-10002020
ID-2014-77857,"Stanley Pencil Sharpener, Water Color",75,3,9.162,OFF-LA-10000934
ID-2014-72663,"Stiletto Shears, Easy Grip",75,3,-26.865,OFF-LA-10004929
IN-2014-29291,"Hon Color Coded Labels, 5000 Label Set",40,3,12.6,OFF-LA-10001317
MX-2014-127082,"Kleencut Box Cutter, High Speed",69,3,30.48,OFF-LA-10001417
ID-2014-77857,"Stockwell Clamps, Bulk Pack",52,3,-0.639,OFF-LA-10000073
ES-2014-1113356,"Cardinal Binding Machine, Recycled",150,3,31.5,OFF-LA-10004853
IN-2014-37033,"HP Wireless Fax, High-Speed",1000,3,268.8039,OFF-LA-10002469
IN-2014-37033,"Hewlett Fax Machine, Laser",893,3,393.4368,OFF-HON-10000278
MX-2014-107279,"Hewlett Personal Copier, Color",291,3,31.45716,OFF-LA-10000216
IT-2014-1431014,"Rubbermaid Photo Frame, Duo Pack",155,3,55.89,OFF-LA-10001474
IN-2014-50088,"Cisco Signal Booster, with Caller ID",455,3,86.49,OFF-LA-10000633
MX-2014-139822,"SAFCO Bag Chairs, Set of Two",62,3,9.288,OFF-LA-10002868
IN-2014-16068,"Breville Stove, Black",1683,3,487.98,OFF-LA-10003233
IN-2014-61575,"Sharp Fax Machine, Digital",824,3,97.3791,OFF-SME-10004518
US-2014-139465,GE 30522EE2,348,3,100.9113,OFF-LA-10001404
IN-2014-37075,"Hewlett Copy Machine, Color",707,3,78.489,OFF-LA-10002806
MX-2014-166254,"SanDisk Memory Card, Erganomic",220,3,17.58,OFF-LA-10000590
CA-2014-161956,Bevis Steel Folding Chairs,230,3,23.028,OFF-LA-10003971
ES-2014-2033123,"Brother Fax and Copier, High-Speed",484,3,28.3995,OFF-LA-10002598
ES-2014-2959093,"Rogers Trays, Industrial",168,3,55.872,OFF-HAR-10001262
IN-2014-30264,"Apple Signal Booster, with Caller ID",410,3,102.42,OFF-LA-10004795
MX-2014-166254,"KitchenAid Toaster, White",167,3,70.08,OFF-LA-10000219
MX-2014-138814,"Novimex Swivel Stool, Black",259,3,-32.412,OFF-LA-10003190
ES-2014-2959093,"Stanley Pencil Sharpener, Easy-Erase",78,3,26.55,OFF-LA-10001154
ES-2014-2959093,"SanDisk Mouse, Erganomic",108,3,21.6,OFF-SME-10002250
MX-2014-166254,"Avery Binding Machine, Recycled",98,3,21.6,OFF-LA-10002939
ES-2014-3704704,"Rogers Folders, Industrial",84,3,3.699,OFF-AVE-10002014
IN-2014-72236,"Stiletto Ruler, High Speed",40,3,6.246,OFF-LA-10002895
ES-2014-2981573,"Harbour Creations Color Coded Labels, Laser Printer Compatible",35,3,4.23,OFF-LA-10000598
CA-2014-161956,White Computer Printout Paper by Universal,116,3,56.9772,OFF-LA-10004777
MX-2014-104122,"Cuisinart Stove, Black",1075,3,182.82,OFF-HAR-10001714
ES-2014-4383808,"Tenex Shelving, Industrial",149,3,14.868,OFF-LA-10000407
MX-2014-135279,"Xerox Cards & Envelopes, Multicolor",93,3,12,OFF-LA-10003971
IT-2014-5624384,"Memorex Numeric Keypad, Bluetooth",68,3,-27.135,OFF-LA-10003594
ES-2014-4722906,"Eldon Door Stop, Erganomic",146,3,18.99,OFF-NOV-10004048
IT-2014-5624384,"Smead Trays, Industrial",73,3,-25.02,OFF-LA-10004495
MX-2014-154480,"Acme Trimmer, Easy Grip",92,3,34.14,OFF-LA-10004239
MX-2014-134138,"Memorex Keyboard, Bluetooth",143,3,32.76,OFF-LA-10003955
CA-2014-101014,Electrix Fluorescent Magnifier Lamps & Weighted Base,148,3,41.4456,OFF-SME-10004256
ID-2014-37656,"Elite Letter Opener, Easy Grip",87,3,22.5,OFF-LA-10002875
CA-2014-132619,Space Solutions Commercial Steel Shelving,194,3,9.6975,OFF-HON-10004825
ES-2014-5835827,"Eldon Trays, Blue",130,3,11.439,OFF-LA-10000203
IT-2014-1365674,"Panasonic Calculator, Durable",76,3,-54.45,OFF-NOV-10002952
ES-2014-4592758,"BIC Pens, Blue",43,3,4.68,OFF-LA-10001312
CA-2014-159884,OIC Bulk Pack Metal Binder Clips,8,3,2.7222,OFF-LA-10001028
CA-2014-107321,Acco Suede Grain Vinyl Round Ring Binder,7,3,2.1684,OFF-HAR-10001913
ES-2014-2835815,"Belkin Router, Programmable",781,3,343.53,OFF-LA-10001292
MX-2014-162355,"Smead Lockers, Wire Frame",395,3,15.78,OFF-LA-10002945
ES-2014-4018632,"Rogers Shelving, Industrial",169,3,37.557,OFF-HON-10001783
IN-2014-32049,"Safco Library with Doors, Pine",1173,3,129.06,OFF-LA-10003827
CA-2014-146983,GBC DocuBind 300 Electric Binding Machine,1578,3,757.4112,OFF-LA-10000321
CA-2014-111388,"Global Leather Task Chair, Black",216,3,-2.6997,OFF-LA-10004058
MX-2014-146892,"Harbour Creations Swivel Stool, Black",355,3,21.3,OFF-LA-10002139
CA-2014-157987,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168,3,40.3128,OFF-LA-10003644
ES-2014-4768713,"Ikea 3-Shelf Cabinet, Metal",213,3,-144.81,OFF-LA-10001154
CA-2014-157987,Cisco SPA508G,198,3,57.4113,OFF-HON-10000934
ID-2014-56668,"Logitech Router, USB",743,3,267.3,OFF-LA-10001613
US-2014-112011,"Novimex Swivel Stool, Red",197,3,-13.188,OFF-LA-10002368
ID-2014-67819,"Acme Shears, Steel",78,3,-35.5212,OFF-HAR-10003659
CA-2014-145037,Xerox 1890,147,3,73.41,OFF-HON-10000934
MX-2014-132255,"SanDisk Flash Drive, USB",80,3,1.56,OFF-LA-10002123
MX-2014-146892,"Belkin Flash Drive, Erganomic",80,3,31.8,OFF-LA-10002895
MX-2014-146892,"Rubbermaid Door Stop, Erganomic",85,3,38.16,OFF-LA-10003720
CA-2014-157987,BIC Brite Liner Grip Highlighters,5,3,2.214,OFF-HON-10004698
CA-2014-110380,Pencil and Crayon Sharpener,7,3,1.7739,OFF-LA-10003396
IN-2014-68638,"Harbour Creations Executive Leather Armchair, Red",1285,3,199.782,OFF-LA-10003132
ES-2014-2105640,"Eldon Lockers, Wire Frame",591,3,118.17,OFF-LA-10004614
IN-2014-33869,"Tenex Lockers, Industrial",614,3,153.45,OFF-LA-10002486
IN-2014-42941,"Elite Trimmer, High Speed",113,3,17.469,OFF-LA-10003155
CA-2014-123022,Kensington Expert Mouse Optical USB Trackball for PC or Mac,285,3,85.491,OFF-HAR-10000187
ES-2014-4030649,"Acco 3-Hole Punch, Clear",89,3,15.03,OFF-LA-10002974
IN-2014-74077,"Tenex Photo Frame, Durable",117,3,32.238,OFF-LA-10002353
IN-2014-68638,"Fellowes Box, Blue",53,3,22.986,OFF-LA-10004058
ES-2014-1511007,"SanDisk Numeric Keypad, Bluetooth",166,3,26.55,OFF-LA-10002159
IN-2014-33869,"Belkin Flash Drive, Erganomic",119,3,21.42,OFF-LA-10001312
US-2014-108371,"Tenex Shelving, Blue",87,3,-8.784,OFF-LA-10004972
IN-2014-44334,"Rogers Folders, Single Width",92,3,27.63,OFF-LA-10000134
ES-2014-4070239,"Fellowes Shelving, Industrial",157,3,59.454,OFF-LA-10001170
CA-2014-102750,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322,3,-99.1764,OFF-LA-10001548
MX-2014-148208,"Hewlett Personal Copier, High-Speed",284,3,22.17012,OFF-HAR-10003659
MX-2014-165309,"BIC Markers, Easy-Erase",53,3,19.74,OFF-HAR-10003580
MX-2014-163958,"Kleencut Scissors, Easy Grip",48,3,12.42,OFF-LA-10003379
IT-2014-4888679,"Stanley Canvas, Easy-Erase",149,3,35.73,OFF-LA-10000276
ES-2014-3553145,"Sanford Highlighters, Easy-Erase",48,3,1.89,OFF-LA-10002927
ID-2014-64025,"SAFCO Bag Chairs, Adjustable",117,3,-14.1075,OFF-LA-10000195
ID-2014-15515,"Nokia Office Telephone, Full Size",149,3,-41.895,OFF-LA-10001413
CA-2014-101182,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43,3,15.1116,OFF-LA-10000244
MX-2014-134481,"Kleencut Trimmer, High Speed",83,3,16.56,OFF-LA-10004738
MX-2014-166849,"Rogers Box, Industrial",49,3,18.06,OFF-LA-10003717
CA-2014-140326,"Sanford Colorific Colored Pencils, 12/Box",7,3,0.864,OFF-LA-10002598
ES-2014-1854100,"Sauder Classic Bookcase, Traditional",1308,3,536.22,OFF-LA-10002020
ES-2014-2756281,"Konica Printer, White",799,3,239.58,OFF-LA-10003381
ES-2014-2756281,"Dania Classic Bookcase, Mobile",1240,3,223.11,OFF-LA-10004727
ES-2014-2756281,"HP Copy Machine, Laser",730,3,364.95,OFF-SME-10004740
ES-2014-1854100,"Harbour Creations Swivel Stool, Red",216,3,-135.126,OFF-LA-10000506
ES-2014-1854100,"Hon Rocking Chair, Black",154,3,-84.672,OFF-LA-10000984
IN-2014-12365,"Sharp Fax and Copier, Color",510,3,50.94,OFF-LA-10003714
ES-2014-2756281,"Jiffy Mailers, Set of 50",112,3,24.48,OFF-LA-10002334
IN-2014-76282,"Kleencut Scissors, Easy Grip",72,3,9.27,OFF-LA-10001613
ES-2014-1854100,"Xerox Parchment Paper, Premium",40,3,12.69,OFF-LA-10003283
ID-2014-38433,"Tenex Frame, Durable",321,3,73.8,OFF-LA-10001375
MX-2014-139164,"Nokia Smart Phone, Full Size",1275,3,293.16,OFF-LA-10003090
CA-2014-103877,GBC DocuBind 300 Electric Binding Machine,1578,3,757.4112,OFF-SME-10004740
ES-2014-2938679,"Belkin Router, USB",777,3,365.13,OFF-LA-10002523
ES-2014-1749985,"Eldon Folders, Wire Frame",43,3,-0.045,OFF-LA-10002123
IN-2014-60056,"BIC Pens, Blue",43,3,11.07,OFF-HAR-10002479
US-2014-129441,Tenex Chairmats For Use With Carpeted Floors,48,3,2.397,OFF-LA-10000624
ES-2014-1183389,"Hon Chairmat, Adjustable",157,3,24.354,OFF-LA-10004929
CA-2014-163692,Wilson Jones Leather-Like Binders with DublLock Round Rings,8,3,-6.0237,OFF-LA-10003140
US-2014-147221,"Novimex File Folder Labels, Alphabetical",10,3,-0.216,OFF-HON-10001204
CA-2014-100160,Poly String Tie Envelopes,5,3,1.6524,OFF-LA-10000688
ES-2014-5579300,"Hewlett Copy Machine, Color",676,3,151.0605,OFF-LA-10001045
IT-2014-5595800,"Fellowes File Cart, Wire Frame",368,3,44.946,OFF-LA-10003396
CA-2014-144456,Samsung Rugby III,158,3,13.8579,OFF-AVE-10004404
IT-2014-5768200,"Stanley Canvas, Water Color",158,3,69.48,OFF-LA-10000157
IN-2014-19463,"Tenex Photo Frame, Duo Pack",156,3,55.98,OFF-LA-10001915
ES-2014-5400129,"Memorex Router, Erganomic",732,3,219.6,OFF-AVE-10004508
MX-2014-130659,"Enermax Router, USB",517,3,180.96,OFF-LA-10004756
US-2014-118087,Plantronics S12 Corded Telephone Headset System,259,3,64.674,OFF-LA-10003141
CA-2014-100825,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100,3,23.9688,OFF-LA-10000869
MX-2014-130659,"Novimex Chairmat, Black",86,3,-15.144,OFF-LA-10003295
US-2014-118087,Microsoft Sculpt Comfort Mouse,96,3,28.764,OFF-LA-10000155
ES-2014-1564471,"Logitech Keyboard, USB",218,3,45.72,OFF-AVE-10004508
CA-2014-152198,3M Organizer Strips,5,3,-3.564,OFF-HON-10003921
ES-2014-4168626,"Ibico 3-Hole Punch, Durable",96,3,35.46,OFF-LA-10001297
IN-2014-30768,"Wilson Jones Hole Reinforcements, Clear",10,3,1.2951,OFF-LA-10002939
IN-2014-36186,"SAFCO Rocking Chair, Black",397,3,15.84,OFF-LA-10000709
IN-2014-57683,"Ikea Library with Doors, Pine",1094,3,328.23,OFF-LA-10002964
CA-2014-152093,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,763,3,-1143.891,OFF-LA-10002029
CA-2014-128370,DMI Arturo Collection Mission-style Design Wood Chair,362,3,27.1764,OFF-LA-10001658
IT-2014-1036058,"Eldon File Cart, Blue",343,3,-30.528,OFF-LA-10000244
IN-2014-76793,"Binney & Smith Markers, Water Color",74,3,26.109,OFF-LA-10002630
CA-2014-147403,Xerox 1906,85,3,28.7064,OFF-LA-10002493
ES-2014-3406497,"Stanley Canvas, Blue",148,3,23.67,OFF-LA-10004345
MX-2014-141201,"Novimex Bag Chairs, Black",70,3,20.868,OFF-LA-10001075
CA-2014-110905,Fellowes Stor/Drawer Steel Plus Storage Drawers,286,3,17.1774,OFF-LA-10003390
MX-2014-154935,"Kleencut Trimmer, High Speed",83,3,16.56,OFF-AVE-10001367
US-2014-146458,"Acme Trimmer, High Speed",71,3,-8.052,OFF-LA-10004398
MX-2014-103646,"Rogers Folders, Single Width",61,3,6.72,OFF-LA-10003379
ES-2014-5625908,"Panasonic Inkjet, Red",928,3,259.74,OFF-HAR-10000187
IN-2014-41814,"Rogers Lockers, Single Width",635,3,279.36,OFF-LA-10003511
ES-2014-3407020,"Sauder Classic Bookcase, Traditional",1177,3,405.423,OFF-AVE-10000909
IN-2014-55471,"Cisco Office Telephone, Cordless",250,3,59.94,OFF-SME-10004110
ES-2014-5625908,"Sanford Canvas, Easy-Erase",152,3,19.8,OFF-HON-10003921
ES-2014-5625908,"Acco Binder Covers, Economy",40,3,16.38,OFF-LA-10001063
MX-2014-130715,"Epson Phone, Red",156,3,26.52,OFF-LA-10002609
IN-2014-39371,"Stanley Pencil Sharpener, Water Color",84,3,17.55,OFF-LA-10001833
MX-2014-124429,"SanDisk Memory Card, Programmable",228,3,104.76,OFF-LA-10002020
US-2014-160836,Xerox 1953,10,3,3.21,OFF-LA-10000970
MX-2014-116855,"SAFCO Steel Folding Chair, Set of Two",176,3,82.68,OFF-LA-10002381
US-2014-109582,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166,3,79.8912,OFF-LA-10001075
MX-2014-155551,"Hon Bag Chairs, Red",90,3,3.6,OFF-LA-10002323
CA-2014-108749,Aluminum Screw Posts,46,3,22.89,OFF-LA-10003537
IT-2014-4801093,"SanDisk Memo Slips, Recycled",51,3,20.7,OFF-LA-10002883
MX-2014-116855,"Novimex Round Labels, Adjustable",8,3,3.72,OFF-LA-10004559
IN-2014-50627,"Sanford Canvas, Blue",152,3,39.33,OFF-HON-10004621
IN-2014-76674,"Binney & Smith Highlighters, Fluorescent",54,3,6.93,OFF-LA-10000134
CA-2014-152975,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1080,3,323.955,OFF-LA-10003510
CA-2014-115882,Xerox 1988,74,3,23.235,OFF-LA-10001158
ES-2014-1980416,"Deflect-O Light Bulb, Black",46,3,9.036,OFF-LA-10004370
CA-2014-147725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,71,3,18.447,OFF-LA-10001701
MX-2014-141012,"Rubbermaid Photo Frame, Durable",59,3,3.876,OFF-LA-10000039
US-2014-141285,"Cardinal Hole Reinforcements, Durable",8,3,-2.352,OFF-LA-10003610
CA-2014-121888,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",783,3,203.5644,OFF-LA-10000203
CA-2014-132353,Avaya 5420 Digital phone,324,3,20.2485,OFF-LA-10000495
ES-2014-5395911,"StarTech Card Printer, Durable",417,3,49.041,OFF-LA-10002139
US-2014-163300,Global Deluxe Steno Chair,185,3,-20.7846,OFF-LA-10003295
IN-2014-58831,"Kleencut Scissors, High Speed",67,3,28.71,OFF-LA-10003955
MX-2014-111591,"Logitech Keyboard, Erganomic",141,3,2.76,OFF-LA-10000624
ES-2014-1969776,"Wilson Jones Binding Machine, Recycled",74,3,-57.78,OFF-LA-10000540
ID-2014-17342,"Avery Binding Machine, Economy",73,3,-52.83,OFF-LA-10003283
MX-2014-166135,"Tenex Lockers, Blue",408,3,44.88,OFF-HAR-10004816
IT-2014-1813491,"Bevis Coffee Table, Fully Assembled",623,3,-191.8125,OFF-AVE-10003504
ID-2014-71081,"Brother Ink, Color",268,3,-156.258,OFF-LA-10000081
MX-2014-166135,"Samsung Headset, Cordless",152,3,42.54,OFF-AVE-10000585
ID-2014-21542,"Bush 3-Shelf Cabinet, Mobile",350,3,-30.654,OFF-LA-10004093
MX-2014-163160,"Logitech Memory Card, Bluetooth",165,3,14.448,OFF-LA-10003190
MX-2014-117569,"Eldon File Cart, Single Width",256,3,46.02,OFF-AVE-10004412
CA-2014-136448,Logitech Trackman Marble Mouse,72,3,19.7934,OFF-LA-10002674
IN-2014-71235,"Dania Corner Shelving, Pine",333,3,66.564,OFF-LA-10003121
MX-2014-117569,"SanDisk Keyboard, USB",163,3,40.8,OFF-LA-10002744
MX-2014-163160,"Elite Trimmer, Serrated",61,3,13.032,OFF-LA-10004114
MX-2014-126900,"Eldon Trays, Industrial",58,3,2.88,OFF-LA-10004312
MX-2014-117569,"Kleencut Box Cutter, High Speed",69,3,30.48,OFF-AVE-10004732
CA-2014-112515,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1293,3,77.5764,OFF-NOV-10004223
MX-2014-113355,"Sharp Fax Machine, High-Speed",587,3,169.2246,OFF-HON-10002610
CA-2014-142293,Logitech Trackman Marble Mouse,90,3,37.7874,OFF-HAR-10001913
ES-2014-5762425,"Belkin Numeric Keypad, Bluetooth",173,3,74.43,OFF-LA-10003140
ES-2014-2735083,"Tenex Shelving, Single Width",148,3,24.543,OFF-LA-10000425
MX-2014-125633,"Novimex Swivel Stool, Set of Two",267,3,56.676,OFF-LA-10002633
CA-2014-112515,Green Bar Computer Printout Paper,165,3,80.7912,OFF-LA-10001413
CA-2014-157931,Staples,106,3,49.9704,OFF-LA-10000476
