product_id,product_name,category,sub_category,profit
TEC-MA-10002844,"Okidata Receipt Printer, White",Technology,Machines,78.03
TEC-MA-10003198,"Konica Phone, White",Technology,Machines,190.08
TEC-MA-10004929,"Panasonic Printer, White",Technology,Machines,43.542
TEC-MA-10001825,"Epson Calculator, Durable",Technology,Machines,-19.38
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,85.149
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,-34.029
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,16.98
TEC-EPS-10001323,"Epson Calculator, Wireless",Technology,Machines,555.48
TEC-MA-10000161,"Konica Receipt Printer, Durable",Technology,Machines,19.554
TEC-MA-10001296,"Epson Calculator, White",Technology,Machines,79.2
TEC-MA-10002149,"Panasonic Receipt Printer, Durable",Technology,Machines,14.76
TEC-MA-10002043,"Epson Receipt Printer, White",Technology,Machines,25.353
TEC-MA-10000606,"Okidata Printer, White",Technology,Machines,130.62
TEC-MA-10000982,"Konica Inkjet, Wireless",Technology,Machines,31.95
TEC-MA-10004669,"Epson Inkjet, Wireless",Technology,Machines,77.196
TEC-MA-10001142,"Epson Card Printer, Wireless",Technology,Machines,-14.445
TEC-MA-10004609,"Okidata Inkjet, White",Technology,Machines,156.96
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,61.56
TEC-MA-10001197,"StarTech Phone, Red",Technology,Machines,83.592
TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines,59.454
TEC-STA-10000893,"StarTech Inkjet, White",Technology,Machines,24.354
TEC-STA-10003550,"StarTech Card Printer, Red",Technology,Machines,64.152
TEC-OKI-10000372,"Okidata Inkjet, Durable",Technology,Machines,93.12
TEC-MA-10002931,"Konica Receipt Printer, Red",Technology,Machines,-1.332
TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines,1.284
TEC-EPS-10002212,"Epson Receipt Printer, White",Technology,Machines,41.472
TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Technology,Machines,-36.795
TEC-MA-10004956,"Konica Card Printer, Red",Technology,Machines,7.623
TEC-MA-10003314,"Epson Phone, White",Technology,Machines,61.56
TEC-MA-10002165,"Konica Card Printer, Red",Technology,Machines,460.2
TEC-MA-10003630,"Epson Calculator, White",Technology,Machines,25.128
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",Technology,Machines,86.4
TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines,17.193
TEC-PAN-10003688,"Panasonic Printer, Wireless",Technology,Machines,-1.53
TEC-MA-10001187,"Okidata Calculator, Wireless",Technology,Machines,154.23
TEC-EPS-10001341,"Epson Calculator, White",Technology,Machines,69.8805
TEC-KON-10001624,"Konica Receipt Printer, Durable",Technology,Machines,16.92
TEC-MA-10001881,"Konica Card Printer, Red",Technology,Machines,-61.4655
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,184.5165
TEC-MA-10004063,"Okidata Printer, Durable",Technology,Machines,23.904
TEC-EPS-10003962,"Epson Card Printer, Durable",Technology,Machines,-43.605
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,-0.0945
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,-44.9925
TEC-MA-10001142,"Epson Card Printer, Wireless",Technology,Machines,-40.977
TEC-MA-10001711,"Konica Phone, White",Technology,Machines,-27.216
TEC-MA-10004502,"Epson Inkjet, Wireless",Technology,Machines,83.67
TEC-MA-10002193,"Panasonic Card Printer, Red",Technology,Machines,59.454
TEC-MA-10002998,"Okidata Receipt Printer, Durable",Technology,Machines,35.868
TEC-PAN-10000092,"Panasonic Inkjet, Red",Technology,Machines,178.11
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,-5.841
TEC-MA-10002040,"Panasonic Card Printer, Durable",Technology,Machines,214.2945
TEC-MA-10002864,"Panasonic Card Printer, Durable",Technology,Machines,55.458
TEC-MA-10004446,"StarTech Printer, Wireless",Technology,Machines,8.262
TEC-MA-10001727,"Konica Receipt Printer, Wireless",Technology,Machines,44.1375
TEC-MA-10002039,"Panasonic Calculator, Wireless",Technology,Machines,79.8795
TEC-PAN-10002365,"Panasonic Printer, White",Technology,Machines,23.868
TEC-MA-10003812,"Panasonic Printer, Wireless",Technology,Machines,15.5745
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,19.674
TEC-MA-10003461,"Epson Calculator, Red",Technology,Machines,2.541
TEC-MA-10003698,"Okidata Phone, White",Technology,Machines,-83.106
TEC-MA-10004603,"Okidata Printer, Durable",Technology,Machines,288.3
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,-110.0385
TEC-PAN-10002613,"Panasonic Printer, Durable",Technology,Machines,-5.472
TEC-MA-10004954,"StarTech Calculator, Red",Technology,Machines,26.3685
TEC-MA-10002149,"Panasonic Receipt Printer, Durable",Technology,Machines,-34.11
TEC-MA-10004323,"Konica Calculator, Durable",Technology,Machines,51.84
TEC-OKI-10001385,"Okidata Inkjet, White",Technology,Machines,1163.883
TEC-MA-10004993,"Konica Inkjet, Wireless",Technology,Machines,-25.8345
TEC-MA-10003332,"Panasonic Receipt Printer, Durable",Technology,Machines,8.07
TEC-STA-10002459,"StarTech Printer, Durable",Technology,Machines,49.923
TEC-MA-10004603,"Okidata Printer, Durable",Technology,Machines,288.3
TEC-MA-10002148,"Epson Printer, Durable",Technology,Machines,22.488
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,8.8275
TEC-MA-10000687,"Konica Calculator, Red",Technology,Machines,285.12
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,20.382
TEC-MA-10001494,"Okidata Inkjet, Durable",Technology,Machines,67.941
TEC-PAN-10002884,"Panasonic Inkjet, Wireless",Technology,Machines,92.115
TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines,-0.063
TEC-EPS-10001323,"Epson Calculator, Wireless",Technology,Machines,-37.3965
TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines,27.9
TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,5.328
TEC-PAN-10002365,"Panasonic Printer, White",Technology,Machines,-27.5175
TEC-KON-10000837,"Konica Printer, Durable",Technology,Machines,-195.4425
TEC-MA-10001080,"Epson Phone, Red",Technology,Machines,206.556
TEC-MA-10004842,"Konica Calculator, Red",Technology,Machines,71.5005
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines,22.512
TEC-KON-10003726,"Konica Card Printer, Wireless",Technology,Machines,143.91
TEC-OKI-10000794,"Okidata Calculator, White",Technology,Machines,31.149
TEC-MA-10001922,"Konica Calculator, Wireless",Technology,Machines,19.386
TEC-MA-10002264,"Panasonic Printer, Durable",Technology,Machines,-2.403
TEC-STA-10001407,"StarTech Phone, Wireless",Technology,Machines,385.776
TEC-MA-10003927,"StarTech Inkjet, Wireless",Technology,Machines,-34.896
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,72.456
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,54.234
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,-3.204
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,3.336
TEC-STA-10003925,"StarTech Card Printer, Durable",Technology,Machines,15.936
TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines,129.474
TEC-STA-10000008,"StarTech Calculator, Wireless",Technology,Machines,63.888
TEC-PAN-10004360,"Panasonic Calculator, White",Technology,Machines,39.573
TEC-KON-10002034,"Konica Receipt Printer, Wireless",Technology,Machines,7.626
TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Technology,Machines,59.67
TEC-KON-10000005,"Konica Phone, Durable",Technology,Machines,-20.022
TEC-MA-10000875,"Okidata Inkjet, Wireless",Technology,Machines,252.963
TEC-MA-10000331,"Okidata Printer, White",Technology,Machines,3.699
TEC-MA-10000687,"Konica Calculator, Red",Technology,Machines,10.659
TEC-MA-10000875,"Okidata Inkjet, Wireless",Technology,Machines,-22.809
TEC-PAN-10002690,"Panasonic Card Printer, Wireless",Technology,Machines,113.9625
TEC-MA-10001009,"Panasonic Inkjet, Red",Technology,Machines,31.428
TEC-MA-10000124,"Konica Card Printer, White",Technology,Machines,-35.091
TEC-OKI-10001062,"Okidata Printer, White",Technology,Machines,8.262
TEC-KON-10002482,"Konica Phone, Red",Technology,Machines,93.141
TEC-MA-10004684,"StarTech Phone, White",Technology,Machines,43.974
TEC-MA-10003461,"Epson Calculator, Red",Technology,Machines,-24.702
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines,8.679
TEC-MA-10003330,"Panasonic Receipt Printer, Wireless",Technology,Machines,-3.204
TEC-EPS-10003962,"Epson Card Printer, Durable",Technology,Machines,-7.425
TEC-STA-10001487,"StarTech Calculator, White",Technology,Machines,-0.054
TEC-MA-10001569,"Okidata Phone, Red",Technology,Machines,-66.8034
TEC-EPS-10001323,"Epson Calculator, Wireless",Technology,Machines,65.9826
TEC-STA-10001232,"StarTech Phone, Durable",Technology,Machines,-38.352
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,-370.512
TEC-KON-10002482,"Konica Phone, Red",Technology,Machines,680.60136
TEC-MA-10004587,"Konica Inkjet, White",Technology,Machines,17.04
TEC-MA-10004452,"Epson Receipt Printer, Durable",Technology,Machines,198.681
TEC-MA-10000473,"Konica Phone, Red",Technology,Machines,50.22
TEC-OKI-10002750,"Okidata Inkjet, Wireless",Technology,Machines,27.261
TEC-MA-10003743,"StarTech Printer, Durable",Technology,Machines,150.92392
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",Technology,Machines,59.166
TEC-MA-10000331,"Okidata Printer, White",Technology,Machines,-10.437
TEC-MA-10002771,"StarTech Inkjet, White",Technology,Machines,-277.396
TEC-STA-10002650,"StarTech Card Printer, Wireless",Technology,Machines,-425.184
TEC-PAN-10002454,"Panasonic Phone, Red",Technology,Machines,373.272
TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines,-137.268
TEC-MA-10000261,"StarTech Calculator, Red",Technology,Machines,192.024
TEC-MA-10002844,"Konica Calculator, Durable",Technology,Machines,32.928
TEC-OKI-10000592,"Okidata Phone, White",Technology,Machines,0
TEC-MA-10004298,"Panasonic Calculator, Durable",Technology,Machines,-34.888
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,-362.784
TEC-MA-10001302,"Panasonic Calculator, Durable",Technology,Machines,-413.676
TEC-MA-10003223,"StarTech Inkjet, Durable",Technology,Machines,-77.56
TEC-MA-10000354,"StarTech Calculator, Wireless",Technology,Machines,-318.15
TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines,844.116
TEC-STA-10003925,"StarTech Card Printer, Durable",Technology,Machines,-101.88
TEC-MA-10001727,"Konica Receipt Printer, Wireless",Technology,Machines,74.475
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,2.544
TEC-KON-10004519,"Konica Card Printer, Red",Technology,Machines,-68.328
TEC-MA-10003280,"Panasonic Receipt Printer, White",Technology,Machines,-88.752
TEC-KON-10002052,"Konica Inkjet, Wireless",Technology,Machines,542.6388
TEC-MA-10002392,"Konica Card Printer, Wireless",Technology,Machines,-112.716
TEC-STA-10003925,"StarTech Card Printer, Durable",Technology,Machines,206.199
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,-397.71
TEC-MA-10003178,"Okidata Receipt Printer, Wireless",Technology,Machines,21.028
TEC-MA-10002340,"Konica Receipt Printer, White",Technology,Machines,20.472
TEC-MA-10002264,"Panasonic Printer, Durable",Technology,Machines,-128.7468
TEC-MA-10004423,"StarTech Card Printer, White",Technology,Machines,55.53
TEC-MA-10000765,"Okidata Phone, Wireless",Technology,Machines,54.3006
TEC-MA-10001726,"Epson Receipt Printer, White",Technology,Machines,526.0892
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,-499.2984
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,-424.344
TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines,-237.33
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,-57.288
TEC-MA-10000433,"Epson Inkjet, Durable",Technology,Machines,-263.44
TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines,140.928
TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,-317.43
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,-680.7
TEC-MA-10004323,"Panasonic Phone, White",Technology,Machines,-105.945
TEC-MA-10000697,"StarTech Card Printer, Wireless",Technology,Machines,64.428
TEC-MA-10003223,"StarTech Inkjet, Durable",Technology,Machines,-64.036
TEC-STA-10003550,"StarTech Card Printer, Red",Technology,Machines,-78.003
TEC-MA-10000327,"Epson Phone, Durable",Technology,Machines,147.366
TEC-PAN-10000131,"Panasonic Receipt Printer, Red",Technology,Machines,327.3408
TEC-OKI-10001433,"Okidata Calculator, Red",Technology,Machines,-149.1
TEC-MA-10003698,"Okidata Phone, White",Technology,Machines,217.64568
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,105.85888
TEC-MA-10003146,"Okidata Inkjet, Durable",Technology,Machines,404.628
TEC-MA-10001210,"Okidata Calculator, Durable",Technology,Machines,-60.606
TEC-MA-10002267,"Konica Calculator, White",Technology,Machines,35.4564
TEC-MA-10000124,"Konica Card Printer, White",Technology,Machines,-60.5598
TEC-KON-10001388,"Konica Printer, Red",Technology,Machines,111.51112
TEC-OKI-10004464,"Okidata Printer, Red",Technology,Machines,-241.812
TEC-EPS-10002523,"Epson Card Printer, White",Technology,Machines,-510.435
TEC-MA-10004933,"Konica Phone, Wireless",Technology,Machines,-6.084
TEC-KON-10000302,"Konica Phone, White",Technology,Machines,-476.496
TEC-MA-10001009,"Panasonic Inkjet, Red",Technology,Machines,-430.368
TEC-MA-10000686,"Epson Phone, Wireless",Technology,Machines,-182.208
TEC-MA-10003953,"Epson Inkjet, Durable",Technology,Machines,-122.76
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,-612.432
TEC-STA-10002497,"StarTech Card Printer, White",Technology,Machines,-12.432
TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,-105.66
TEC-MA-10004116,"StarTech Inkjet, Wireless",Technology,Machines,99.855
TEC-MA-10001139,"Okidata Receipt Printer, Wireless",Technology,Machines,-169.728
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines,-191.4
TEC-MA-10003492,"Okidata Printer, Wireless",Technology,Machines,1188.81
TEC-MA-10000753,"Epson Printer, Red",Technology,Machines,-328.032
TEC-MA-10004424,"Panasonic Phone, Durable",Technology,Machines,-0.09
TEC-MA-10002521,"Okidata Card Printer, Wireless",Technology,Machines,1018.98
TEC-MA-10001009,"Panasonic Inkjet, Red",Technology,Machines,105.0756
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,73.062
TEC-OKI-10003050,"Okidata Card Printer, White",Technology,Machines,-744.912
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines,-333.372
TEC-MA-10002043,"Epson Receipt Printer, White",Technology,Machines,1554.432
TEC-MA-10001825,"Epson Calculator, Durable",Technology,Machines,108.048
TEC-KON-10002482,"Konica Phone, Red",Technology,Machines,-592.146
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,208.5138
TEC-MA-10000327,"Epson Phone, Durable",Technology,Machines,255.234
TEC-MA-10003079,"Panasonic Card Printer, Wireless",Technology,Machines,57.756
TEC-MA-10003923,"Okidata Receipt Printer, Durable",Technology,Machines,-72.0144
TEC-MA-10004603,"Okidata Printer, Durable",Technology,Machines,-50.856
TEC-MA-10003698,"Okidata Phone, White",Technology,Machines,-91.536
TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines,-159.57
TEC-KON-10001507,"Konica Card Printer, Durable",Technology,Machines,-119.07
TEC-STA-10001407,"StarTech Phone, Wireless",Technology,Machines,-41.02
TEC-MA-10004613,"Okidata Phone, White",Technology,Machines,130.596
TEC-EPS-10002212,"Epson Receipt Printer, White",Technology,Machines,241.14696
TEC-MA-10003927,"StarTech Inkjet, Wireless",Technology,Machines,50.364
TEC-MA-10004423,"StarTech Card Printer, White",Technology,Machines,127.995
TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines,-761.082
TEC-MA-10004603,"Okidata Printer, Durable",Technology,Machines,587.1612
TEC-EPS-10003277,"Epson Printer, White",Technology,Machines,-41.4
TEC-MA-10000946,"Panasonic Calculator, Red",Technology,Machines,81.432
TEC-STA-10002286,"StarTech Receipt Printer, White",Technology,Machines,-223.884
TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines,-3.0135
TEC-MA-10004655,"Konica Receipt Printer, White",Technology,Machines,-16.096
TEC-MA-10001372,"Konica Card Printer, White",Technology,Machines,133.392
TEC-EPS-10003277,"Epson Printer, White",Technology,Machines,-121.1733
TEC-MA-10004693,"Panasonic Calculator, White",Technology,Machines,-425.124
TEC-MA-10004655,"Konica Receipt Printer, White",Technology,Machines,-301.632
TEC-MA-10001335,"Epson Printer, Durable",Technology,Machines,-199.764
TEC-MA-10001187,"Okidata Calculator, Wireless",Technology,Machines,82.494
TEC-MA-10000366,"Epson Card Printer, Red",Technology,Machines,190.575
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,-498.348
TEC-MA-10001475,"StarTech Receipt Printer, Wireless",Technology,Machines,-22.47
TEC-MA-10000002,"Epson Card Printer, Durable",Technology,Machines,67.041
TEC-MA-10000473,"Konica Phone, Red",Technology,Machines,-100.66
TEC-MA-10004954,"StarTech Calculator, Red",Technology,Machines,11.472
TEC-MA-10002844,"Okidata Receipt Printer, White",Technology,Machines,-110.484
TEC-MA-10001475,"StarTech Receipt Printer, Wireless",Technology,Machines,101.466
TEC-MA-10000473,"Konica Phone, Red",Technology,Machines,111.15
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,71.036
TEC-MA-10002660,"Epson Phone, White",Technology,Machines,-17.948
TEC-MA-10000154,"Panasonic Receipt Printer, Red",Technology,Machines,338.4492
TEC-MA-10001726,"Epson Receipt Printer, White",Technology,Machines,-7.328
TEC-STA-10000699,"StarTech Phone, Red",Technology,Machines,35.4
TEC-STA-10003081,"StarTech Phone, White",Technology,Machines,366.744
TEC-OKI-10003124,"Okidata Inkjet, Wireless",Technology,Machines,70
TEC-OKI-10003868,"Okidata Printer, Wireless",Technology,Machines,-51.4836
TEC-MA-10001447,"Konica Phone, Red",Technology,Machines,72.768
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,241.515
TEC-EPS-10004111,"Epson Inkjet, Wireless",Technology,Machines,201.258
TEC-PAN-10000878,"Panasonic Phone, Wireless",Technology,Machines,-66.015
TEC-MA-10000331,"Okidata Printer, White",Technology,Machines,903.9933
TEC-MA-10004997,"Konica Receipt Printer, Red",Technology,Machines,-283.824
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,756.8715
TEC-MA-10002629,"Konica Inkjet, Wireless",Technology,Machines,-1580.46
TEC-MA-10000687,"Konica Calculator, Red",Technology,Machines,-775.376
TEC-OKI-10003433,"Okidata Card Printer, Wireless",Technology,Machines,44.0433
TEC-MA-10001881,"Konica Card Printer, Red",Technology,Machines,165.36
TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,-89.7
TEC-OKI-10004199,"Okidata Receipt Printer, White",Technology,Machines,0
TEC-KON-10004519,"Konica Card Printer, Red",Technology,Machines,54.996
TEC-PAN-10000377,"Panasonic Inkjet, Durable",Technology,Machines,-116.0138
TEC-STA-10003550,"StarTech Card Printer, Red",Technology,Machines,-95.52
TEC-MA-10003486,"StarTech Phone, White",Technology,Machines,-190.14
TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines,-219.36
TEC-MA-10004956,"Konica Card Printer, Red",Technology,Machines,-80.7954
TEC-MA-10003927,"StarTech Inkjet, Wireless",Technology,Machines,-191.76
TEC-MA-10003198,"Konica Phone, White",Technology,Machines,-208.02
TEC-MA-10004323,"Konica Calculator, Durable",Technology,Machines,13.4715
TEC-MA-10000261,"StarTech Calculator, Red",Technology,Machines,-211.95
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,-71.7105
TEC-MA-10004116,"StarTech Inkjet, Wireless",Technology,Machines,4.5
TEC-MA-10002249,"StarTech Calculator, Wireless",Technology,Machines,44.9775
TEC-MA-10001411,"Epson Calculator, Wireless",Technology,Machines,-376.82
TEC-STA-10002497,"StarTech Card Printer, White",Technology,Machines,-86.88
TEC-MA-10001197,"StarTech Phone, Red",Technology,Machines,23.2125
TEC-MA-10003471,"StarTech Phone, Wireless",Technology,Machines,-241.545
TEC-MA-10002998,"Okidata Receipt Printer, Durable",Technology,Machines,-17.4
TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines,-598.6875
TEC-MA-10004584,"Epson Calculator, Wireless",Technology,Machines,175.218
TEC-MA-10004049,"Epson Printer, White",Technology,Machines,576.375
TEC-STA-10000008,"StarTech Calculator, Wireless",Technology,Machines,17.2875
TEC-MA-10002680,"Konica Inkjet, White",Technology,Machines,128.136
TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines,2.31
TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines,-32.36
TEC-KON-10002482,"Konica Phone, Red",Technology,Machines,0
TEC-MA-10001267,"Epson Calculator, Red",Technology,Machines,-114.22
TEC-MA-10000982,"Konica Inkjet, Wireless",Technology,Machines,124.6725
TEC-KON-10002034,"Konica Receipt Printer, Wireless",Technology,Machines,160.02
TEC-MA-10003998,"Epson Card Printer, Wireless",Technology,Machines,767.295
TEC-STA-10003550,"StarTech Card Printer, Red",Technology,Machines,-157.11
TEC-MA-10001546,"Okidata Phone, Red",Technology,Machines,-3.54
TEC-MA-10003351,"Okidata Card Printer, White",Technology,Machines,-221.6325
TEC-MA-10004064,"Panasonic Calculator, Red",Technology,Machines,-17.84
TEC-MA-10002149,"Panasonic Receipt Printer, Durable",Technology,Machines,2.6
TEC-MA-10000331,"Okidata Printer, White",Technology,Machines,-51.1
TEC-MA-10003349,"Panasonic Calculator, Wireless",Technology,Machines,-8.06
TEC-PAN-10002884,"Panasonic Inkjet, Wireless",Technology,Machines,-51.74
TEC-MA-10003366,"Epson Card Printer, White",Technology,Machines,-213.495
TEC-MA-10003868,"StarTech Phone, Durable",Technology,Machines,73.32
TEC-MA-10001302,"Panasonic Calculator, Durable",Technology,Machines,355.2
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,123.591
TEC-OKI-10001433,"Okidata Calculator, Red",Technology,Machines,-172.2
TEC-MA-10001358,"StarTech Phone, Wireless",Technology,Machines,84.045
TEC-MA-10003780,"Epson Card Printer, White",Technology,Machines,314.6418
TEC-MA-10000755,"Panasonic Phone, Durable",Technology,Machines,-1629.54
TEC-MA-10001859,"Okidata Printer, Wireless",Technology,Machines,-5.6655
TEC-OKI-10004199,"Okidata Receipt Printer, White",Technology,Machines,95.3775
TEC-MA-10003631,"Okidata Card Printer, Wireless",Technology,Machines,-5.85
TEC-MA-10002827,"StarTech Printer, Red",Technology,Machines,-608.1
TEC-PAN-10001172,"Panasonic Receipt Printer, Durable",Technology,Machines,-556.7
TEC-MA-10004023,"Konica Phone, Wireless",Technology,Machines,-184.6875
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,23.49
TEC-MA-10003558,"Panasonic Calculator, Durable",Technology,Machines,47.53
TEC-MA-10003698,"Okidata Phone, White",Technology,Machines,118.305
TEC-MA-10002306,"Epson Phone, White",Technology,Machines,249.1
TEC-STA-10003386,"StarTech Inkjet, Wireless",Technology,Machines,-54.525
TEC-MA-10000753,"Epson Printer, Red",Technology,Machines,62.1474
TEC-MA-10001494,"Okidata Inkjet, Durable",Technology,Machines,84.88
TEC-MA-10003787,"Panasonic Inkjet, Wireless",Technology,Machines,-27.69
TEC-MA-10003796,"Konica Calculator, Durable",Technology,Machines,-270.18
TEC-MA-10004772,"Konica Inkjet, White",Technology,Machines,-203.06
TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines,100.731
TEC-MA-10003101,"Panasonic Printer, Red",Technology,Machines,91.875
TEC-KON-10002034,"Konica Receipt Printer, Wireless",Technology,Machines,616.815
TEC-MA-10000461,"Epson Inkjet, Wireless",Technology,Machines,-92.72
TEC-MA-10001831,"Konica Card Printer, Durable",Technology,Machines,-419.3054
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,155.457
TEC-PAN-10000979,"Panasonic Receipt Printer, Wireless",Technology,Machines,-836.43
TEC-MA-10000261,"StarTech Calculator, Red",Technology,Machines,441.2884
TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,57.3106
TEC-MA-10000334,"Panasonic Printer, Wireless",Technology,Machines,-314.6814
TEC-STA-10001994,"StarTech Printer, Wireless",Technology,Machines,178.5
TEC-EPS-10000774,"Epson Phone, Red",Technology,Machines,25.3
TEC-MA-10001627,"Konica Printer, White",Technology,Machines,-104.688
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,-51.456
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,-575.724
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",Technology,Machines,-56.5224
TEC-MA-10002118,"Konica Printer, Red",Technology,Machines,208.592
TEC-KON-10001388,"Konica Printer, Red",Technology,Machines,-148.956
TEC-KON-10000837,"Konica Printer, Durable",Technology,Machines,-45.324
TEC-MA-10000811,"Okidata Phone, Durable",Technology,Machines,-209.296
TEC-MA-10004693,"Panasonic Calculator, White",Technology,Machines,55.5252
TEC-MA-10003923,"Okidata Receipt Printer, Durable",Technology,Machines,25.0236
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",Technology,Machines,-353.4
TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,108.468
TEC-MA-10004896,"StarTech Phone, White",Technology,Machines,-32.352
TEC-MA-10000122,"Okidata Calculator, Red",Technology,Machines,19.76
TEC-PAN-10004404,"Panasonic Calculator, Red",Technology,Machines,-127.12464
TEC-MA-10000686,"Epson Phone, Wireless",Technology,Machines,-106.056
TEC-MA-10004584,"Epson Calculator, Wireless",Technology,Machines,-14.544
TEC-KON-10000562,"Konica Phone, Wireless",Technology,Machines,-814.464
TEC-EPS-10001644,"Epson Phone, Durable",Technology,Machines,411.33
TEC-MA-10003261,"Panasonic Phone, Durable",Technology,Machines,-220.548
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,15.06
TEC-MA-10000334,"Panasonic Printer, Wireless",Technology,Machines,-312.76
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,-44.016
TEC-MA-10000811,"Okidata Phone, Durable",Technology,Machines,-334.704
TEC-MA-10002468,"Panasonic Inkjet, White",Technology,Machines,445.3896
TEC-MA-10002898,"StarTech Printer, Durable",Technology,Machines,-221.592
TEC-STA-10004542,"StarTech Calculator, Durable",Technology,Machines,101.712
TEC-PAN-10002454,"Panasonic Phone, Red",Technology,Machines,-106.68
TEC-MA-10000232,"Konica Card Printer, Durable",Technology,Machines,181.992
TEC-MA-10003198,"Konica Phone, White",Technology,Machines,94.386
TEC-STA-10004542,"StarTech Calculator, Durable",Technology,Machines,-801.528
